code,name,pe,pb,yield,time
5114,BOCL-N2106,0,0,0,2020-08-28 18:21:17
5115,BOCL-N2306,0,0,0,2020-08-28 18:21:20
5116,CEBHK-N2106,0,0,0,2020-08-28 18:21:24
5117,JZBD-B2106,0,0,0,2020-08-28 18:21:26
5118,ICBC-ASIA-B2106,0,0,0,2020-08-28 18:21:27
5119,ICBC-ASIA-B2306,0,0,0,2020-08-28 18:21:30
5120,ICBC-ASIA-B2006,0,0,0,2020-08-28 18:21:32
5122,GRNL-GLB-N2109,0,0,0,2020-08-28 18:21:36
5123,HORSE-GAL-N2106,0,0,0,2020-08-28 18:21:38
5124,ZHENROPPT-N2006,0,0,0,2020-08-28 18:21:41
5125,FE-HORI-N2107,0,0,0,2020-08-28 18:21:45
5126,HUARONG17-N2107,0,0,0,2020-08-28 18:21:46
5127,HUARONG17-N2307,0,0,0,2020-08-28 18:21:50
5128,LEGEND-FT-N2107,0,0,0,2020-08-28 18:21:53
5129,CDBL-FND2-N2107,0,0,0,2020-08-28 18:21:54
5130,SF-HLDG-N2307,0,0,0,2020-08-28 18:21:56
5131,SINOOCEAN-N2107,0,0,0,2020-08-28 18:21:59
5132,GSHA-TOUR-B2108,0,0,0,2020-08-28 18:22:01
5133,TRD-HOR-N2108,0,0,0,2020-08-28 18:22:02
5134,CMHI-FIN-N2308,0,0,0,2020-08-28 18:22:03
5135,CMHI-FIN-N2808,0,0,0,2020-08-28 18:22:07
5136,MENGNIU-B2308,0,0,0,2020-08-28 18:22:11
5137,BOCL-N2108,0,0,0,2020-08-28 18:22:14
5138,KWG-GROUP-N2108,0,0,0,2020-08-28 18:22:16
5139,WUHAN-RE-B2108,0,0,0,2020-08-28 18:22:19
5140,SANDS-N2308,0,0,0,2020-08-28 18:22:22
5141,SANDS-N2508,0,0,0,2020-08-28 18:22:23
5142,SANDS-N2808,0,0,0,2020-08-28 18:22:25
5143,TUSPARK-B2108,0,0,0,2020-08-28 18:22:29
5144,NIMBLE-B2008,0,0,0,2020-08-28 18:22:33
5145,BCEG-HK-B2108,0,0,0,2020-08-28 18:22:34
5146,ZJ-BARON-B2108,0,0,0,2020-08-28 18:22:37
5147,FUFENG-B2108,0,0,0,2020-08-28 18:22:38
5149,LINGANG-N2109,0,0,0,2020-08-28 18:22:44
5150,HUAFA18I-B2109,0,0,0,2020-08-28 18:22:45
5151,CHALCOHKI-B2109,0,0,0,2020-08-28 18:22:47
5152,GRANDA-B2109,0,0,0,2020-08-28 18:22:48
5153,CGNPC-INT-B2309,0,0,0,2020-08-28 18:22:52
5154,CGNPC-INT-B4809,0,0,0,2020-08-28 18:22:56
5155,CICC16MTN-N2109,0,0,0,2020-08-28 18:22:58
5156,CEHL-N2109,0,0,0,2020-08-28 18:22:59
5157,CQWS-DEV-B2109,0,0,0,2020-08-28 18:23:03
5158,ANHUI-THG-B2109,0,0,0,2020-08-28 18:23:04
5159,SINOPEC-N2309,0,0,0,2020-08-28 18:23:06
5160,SINOPEC-N2509,0,0,0,2020-08-28 18:23:09
5161,SINOPEC-N2809,0,0,0,2020-08-28 18:23:11
5162,SINOPEC-N4809,0,0,0,2020-08-28 18:23:14
5163,BOCHK-NCSCS,0,0,0,2020-08-28 18:23:17
5164,POLY-RE-B2309,0,0,0,2020-08-28 18:23:20
5165,EXP-LEAD-B2109,0,0,0,2020-08-28 18:23:23
5166,CSGIF-BVI-N2309,0,0,0,2020-08-28 18:23:25
5167,CSGIF-BVI-N2809,0,0,0,2020-08-28 18:23:29
5168,INVENTIV-N2109,0,0,0,2020-08-28 18:23:32
5169,INVENTIV-N2109B,0,0,0,2020-08-28 18:23:36
5170,AIA-GROUP-N2109,0,0,0,2020-08-28 18:23:38
5171,CEBHK-N2109,0,0,0,2020-08-28 18:23:42
5172,XINGSHENG-B2109,0,0,0,2020-08-28 18:23:44
5173,CCB-N2109,0,0,0,2020-08-28 18:23:47
5174,SCIG-INTL-N2109,0,0,0,2020-08-28 18:23:50
5175,SPD-BK-N2109,0,0,0,2020-08-28 18:23:53
5176,SIHC-INTL-N2109,0,0,0,2020-08-28 18:23:56
5177,SIHC-INTL-N2309,0,0,0,2020-08-28 18:24:00
5178,CM-BANK-N2109,0,0,0,2020-08-28 18:24:01
5179,CM-BANK-N2309,0,0,0,2020-08-28 18:24:03
5180,ADBC-B2109,0,0,0,2020-08-28 18:24:06
5181,CSSC-ONE-B2109,0,0,0,2020-08-28 18:24:07
5182,CSSC-TWO-B2309,0,0,0,2020-08-28 18:24:11
5183,MAOYE-INT-N2009,0,0,0,2020-08-28 18:24:14
5184,ZHENROPPT-N2101,0,0,0,2020-08-28 18:24:16
5185,BI-HAI-N2203,0,0,0,2020-08-28 18:24:18
5186,ANHUI-INV-B2110,0,0,0,2020-08-28 18:24:20
5187,YLDKING-N2110,0,0,0,2020-08-28 18:24:23
5188,ZIJIN-CAP-N2110,0,0,0,2020-08-28 18:24:25
5189,WEIFANG-B2110,0,0,0,2020-08-28 18:24:29
5190,JIAYUAN-N2010,0,0,0,2020-08-28 18:24:30
5192,SDG-FIN-I-B2110,0,0,0,2020-08-28 18:24:35
5193,SPIC-LUX-B2110,0,0,0,2020-08-28 18:24:38
5194,SPIC-LUX-B2310,0,0,0,2020-08-28 18:24:39
5195,SPC-CEN-N2010,0,0,0,2020-08-28 18:24:42
5196,OCNWDE-D3-N2110,0,0,0,2020-08-28 18:24:43
5197,TZ-URBAN-B2111,0,0,0,2020-08-28 18:24:45
5198,SOAR-WISE-N2111,0,0,0,2020-08-28 18:24:46
5199,CNCB-INTL-UCS-B,0,0,0,2020-08-28 18:24:50
5200,BOCL-N2005,0,0,0,2020-08-28 18:24:52
5201,CDAPXC-B2207,0,0,0,2020-08-28 18:24:55
5202,BOCOM-N2005,0,0,0,2020-08-28 18:24:57
5203,BOCOM-N2205,0,0,0,2020-08-28 18:25:01
5204,BEA-UCS-B,0,0,0,2020-08-28 18:25:03
5205,RADIANT-GSPCS,0,0,0,2020-08-28 18:25:05
5206,CDHT-INV-N2111,0,0,0,2020-08-28 18:25:07
5207,SHKP(CM)L-GSPCS,0,0,0,2020-08-28 18:25:10
5208,SINOCHEM-N2205,0,0,0,2020-08-28 18:25:13
5209,AMBER-TRE-N2005,0,0,0,2020-08-28 18:25:15
5210,MCC(HK)CL-N2005,0,0,0,2020-08-28 18:25:17
5211,MTRC(CI)-N3205,0,0,0,2020-08-28 18:25:22
5212,CCB-N2005,0,0,0,2020-08-28 18:25:25
5213,BJ-GAS-SG-N2205,0,0,0,2020-08-28 18:25:27
5214,NANYANG-NCSCS,0,0,0,2020-08-28 18:25:31
5215,MENGNIU-B2206,0,0,0,2020-08-28 18:25:34
5216,CEBHK-N2006,0,0,0,2020-08-28 18:25:37
5217,SE-GLOBAL-N2206,0,0,0,2020-08-28 18:25:38
5218,FE-HORI-PCS-B,0,0,0,2020-08-28 18:25:40
5219,CM-BANK-N2006,0,0,0,2020-08-28 18:25:41
5220,DIANJIAN-H-SGPS,0,0,0,2020-08-28 18:25:43
5221,FWD-GP-LTD-SPCS,0,0,0,2020-08-28 18:25:44
5222,AMTD-GRP-SPS,0,0,0,2020-08-28 18:25:47
5223,HNXJ-NAD-B2111,0,0,0,2020-08-28 18:25:51
5224,HILONG-N2006,0,0,0,2020-08-28 18:25:54
5225,ICBC(HK)-N2006,0,0,0,2020-08-28 18:25:56
5226,ICBC(HK)-N2206,0,0,0,2020-08-28 18:25:59
5227,MTR-CORP-N4706,0,0,0,2020-08-28 18:26:01
5228,SKYLAND-B2007,0,0,0,2020-08-28 18:26:03
5229,FRANSHION-SGPSB,0,0,0,2020-08-28 18:26:05
5230,CDBL-FND1-N2111,0,0,0,2020-08-28 18:26:08
5231,SP-MTN-N2407,0,0,0,2020-08-28 18:26:12
5232,CSCEC-II-N2207,0,0,0,2020-08-28 18:26:15
5233,CSCEC-II-N2707,0,0,0,2020-08-28 18:26:17
5234,HENGJIAN-B2007,0,0,0,2020-08-28 18:26:20
5236,BOCL-N2207,0,0,0,2020-08-28 18:26:23
5237,SPD-BK-N2007,0,0,0,2020-08-28 18:26:24
5238,SPD-BK-N2207,0,0,0,2020-08-28 18:26:27
5239,HUAYUAN-N2111,0,0,0,2020-08-28 18:26:29
5240,WISDOM-GL-SPCS,0,0,0,2020-08-28 18:26:32
5241,STRAT-B2207,0,0,0,2020-08-28 18:26:34
5242,ENNENERGY-B2207,0,0,0,2020-08-28 18:26:35
5243,AMBER-TRE-N2007,0,0,0,2020-08-28 18:26:37
5244,C-RAILWAY-N2207,0,0,0,2020-08-28 18:26:38
5245,CAPCO-FC-N2707,0,0,0,2020-08-28 18:26:42
5246,JIUDING-G-B2007,0,0,0,2020-08-28 18:26:44
5247,YCTL-CAP-B2007,0,0,0,2020-08-28 18:26:45
5248,SDEN-AU-B2007,0,0,0,2020-08-28 18:26:46
5249,CH-BANK-N2707,0,0,0,2020-08-28 18:26:48
5250,CLIO-HK-B2707,0,0,0,2020-08-28 18:26:50
5251,OCNWDE17-N2007,0,0,0,2020-08-28 18:26:53
5252,MTR-CORP-N4707,0,0,0,2020-08-28 18:26:56
5253,CDBL-FND2-N2008,0,0,0,2020-08-28 18:26:58
5254,CDBL-FND2-N2208,0,0,0,2020-08-28 18:27:01
5255,SH-PORT-G-B2108,0,0,0,2020-08-28 18:27:04
5256,SH-PORT-G-B2208,0,0,0,2020-08-28 18:27:05
5257,CNLP-N2008,0,0,0,2020-08-28 18:27:07
5258,CCTI-N2208,0,0,0,2020-08-28 18:27:10
5259,HUIYUAN-N2008,0,0,0,2020-08-28 18:27:12
5260,GRNL-GLB-N2008,0,0,0,2020-08-28 18:27:16
5261,CIFI-HLDG-SPCS,0,0,0,2020-08-28 18:27:17
5262,PHX-LEAD-GPCS,0,0,0,2020-08-28 18:27:19
5263,ZT-INTL17-B2008,0,0,0,2020-08-28 18:27:22
5264,CGWIH-III-N2008,0,0,0,2020-08-28 18:27:23
5265,CGWIH-III-N2208,0,0,0,2020-08-28 18:27:27
5266,CGWIH-III-N2708,0,0,0,2020-08-28 18:27:28
5267,SHK&CO-N2209,0,0,0,2020-08-28 18:27:30
5268,CMBC-N2009,0,0,0,2020-08-28 18:27:33
5269,CMBC-N2209,0,0,0,2020-08-28 18:27:34
5270,LSD-BND17-N2209,0,0,0,2020-08-28 18:27:35
5271,SINOPEC-N2009,0,0,0,2020-08-28 18:27:38
5272,SINOPEC-N2209,0,0,0,2020-08-28 18:27:40
5273,SINOPEC-N2709,0,0,0,2020-08-28 18:27:43
5274,SINOPEC-N4709,0,0,0,2020-08-28 18:27:47
5275,FIRST-FZ-B2011,0,0,0,2020-08-28 18:27:48
5276,SINOOCEAN-PSGCS,0,0,0,2020-08-28 18:27:49
5277,INVENTIVE-N2009,0,0,0,2020-08-28 18:27:52
5278,HKREDSTAR-B2209,0,0,0,2020-08-28 18:27:55
5279,WYNN-MAC-N2410,0,0,0,2020-08-28 18:27:59
5280,WYNN-MAC-N2710,0,0,0,2020-08-28 18:28:02
5281,INDSTRLB-N2111,0,0,0,2020-08-28 18:28:03
5282,KWGGROUP-N2209B,0,0,0,2020-08-28 18:28:04
5283,AMTD-GRP-N2009,0,0,0,2020-08-28 18:28:05
5284,EASTCRT-N2009,0,0,0,2020-08-28 18:28:06
5285,MTR-CORP-N4709,0,0,0,2020-08-28 18:28:08
5286,TIANJIN-B2009,0,0,0,2020-08-28 18:28:10
5287,YUZHOU-SPS,0,0,0,2020-08-28 18:28:13
5289,FRANSHION-N2406,0,0,0,2020-08-28 18:28:17
5290,N-LIONBRG-N2010,0,0,0,2020-08-28 18:28:19
5291,OCT-ASIA-SGPCS,0,0,0,2020-08-28 18:28:22
5292,JINKE-PPT-N2106,0,0,0,2020-08-28 18:28:25
5293,YIHUA-OVS-N2010,0,0,0,2020-08-28 18:28:27
5294,BOCL-N2011B,0,0,0,2020-08-28 18:28:29
5295,CDBL-FND1-N2304,0,0,0,2020-08-28 18:28:33
5296,CDBL-FND1-N2710,0,0,0,2020-08-28 18:28:34
5297,MDJ-CIG-N2206,0,0,0,2020-08-28 18:28:35
5298,CEBHK-N2206,0,0,0,2020-08-28 18:28:38
5299,PRESS-MTL-N2210,0,0,0,2020-08-28 18:28:40
5300,CYPI-BVI1-N2111,0,0,0,2020-08-28 18:28:41
5301,CYPI-BVI2-N2111,0,0,0,2020-08-28 18:28:43
5302,SQED-BVI-B1911,0,0,0,2020-08-28 18:28:45
5303,SDSC-GFIN-SGPCS,0,0,0,2020-08-28 18:28:46
5304,GSHA-TOUR-B1911,0,0,0,2020-08-28 18:28:49
5305,ORNTL-CAP-B1911,0,0,0,2020-08-28 18:28:52
5306,HUARONG-F-N1911,0,0,0,2020-08-28 18:28:57
5307,HUARONG-F-N2111,0,0,0,2020-08-28 18:28:58
5308,HUARONG-F-N2611,0,0,0,2020-08-28 18:29:01
5309,GRNL-GLB-N2206,0,0,0,2020-08-28 18:29:04
5310,SKYFAME-B2609,0,0,0,2020-08-28 18:29:05
5311,SKYFAME-B3311,0,0,0,2020-08-28 18:29:07
5312,CMBLEMTN1-N1911,0,0,0,2020-08-28 18:29:09
5313,CMBLEMTN1-N2111,0,0,0,2020-08-28 18:29:10
5314,CDXC-INV-B2111,0,0,0,2020-08-28 18:29:13
5315,CHANGSHA-N1912,0,0,0,2020-08-28 18:29:15
5316,DAHSING-B-N2611,0,0,0,2020-08-28 18:29:18
5317,SHAANXI-B1912,0,0,0,2020-08-28 18:29:22
5318,HORSEPWR-N1912,0,0,0,2020-08-28 18:29:25
5319,ZHENJIANG-B1912,0,0,0,2020-08-28 18:29:27
5320,UNITED-LB-B2112,0,0,0,2020-08-28 18:29:28
5321,CHALIECO-SGPCSA,0,0,0,2020-08-28 18:29:30
5322,INVENTIVE-N1912,0,0,0,2020-08-28 18:29:33
5323,GZ-SILK-R-B2112,0,0,0,2020-08-28 18:29:35
5324,SPIC2016-B2112,0,0,0,2020-08-28 18:29:37
5325,SPIC2016-B2612,0,0,0,2020-08-28 18:29:38
5326,YNANEIOF-B1912,0,0,0,2020-08-28 18:29:40
5327,YNANEIOF-B2112,0,0,0,2020-08-28 18:29:44
5328,CDUCI-B1912,0,0,0,2020-08-28 18:29:47
5329,XIANGXING-B1912,0,0,0,2020-08-28 18:29:48
5330,XINGANG-B1912,0,0,0,2020-08-28 18:29:49
5331,FJ-ZHNLNG-N1912,0,0,0,2020-08-28 18:29:52
5332,PHX-CHARM-B1912,0,0,0,2020-08-28 18:29:55
5333,CHARM-LGT-N2612,0,0,0,2020-08-28 18:29:57
5334,VKEREHK-N1912,0,0,0,2020-08-28 18:30:00
5335,GAOXIN-B1912,0,0,0,2020-08-28 18:30:02
5336,PEIXIAN-B1912,0,0,0,2020-08-28 18:30:05
5337,GRNL-GLB-N1912,0,0,0,2020-08-28 18:30:07
5338,CRCC-B2112,0,0,0,2020-08-28 18:30:08
5339,MUDAJAYA-N1912,0,0,0,2020-08-28 18:30:11
5340,CIFI-HLDG-N2201,0,0,0,2020-08-28 18:30:13
